renda;compras;idade;scrcrdt;sexo
5490.987911148723;4530.158582204049;41.0;392.0;0.0
5697.470600241546;4452.570867189711;41.0;392.0;0.0
6026.933097020003;4879.950896109658;41.0;392.0;0.0
5619.7400772464325;4588.582045073921;41.0;;0.0
5725.7794497468885;4767.435144176127;;392.0;0.0
5674.579013426905;4579.511753145002;41.0;;0.0
5784.2794423394425;4766.207016522404;;392.0;
5548.509988797432;4497.59338970429;41.0;392.0;0.0
5893.297868828319;4979.9342516315055;41.0;392.0;0.0
6206.230773349121;5084.160302621207;41.0;392.0;0.0
5233.072453290176;;41.0;392.0;0.0
5766.597959081698;4677.81680529546;41.0;392.0;0.0
6457.968972381529;5331.548040159886;41.0;392.0;0.0
5627.541489707216;4485.043927388091;41.0;392.0;0.0
5244.303260359725;4289.501714567474;41.0;392.0;0.0
6137.524325064518;5154.822552882442;41.0;392.0;0.0
6023.269892129087;5098.680673452137;41.0;392.0;0.0
5810.243976381957;4865.647617214945;;392.0;0.0
5912.742931647717;4889.246379954325;41.0;392.0;0.0
5769.568487686717;4762.668804284123;41.0;392.0;
5658.481572212235;4779.2495197617245;41.0;392.0;0.0
6099.971627711202;4937.66137357094;41.0;392.0;0.0
5577.45394226892;4724.030299540243;41.0;392.0;0.0
5649.250965594306;4711.316809401568;41.0;392.0;0.0
5603.948501411142;4468.933425994412;41.0;392.0;0.0
5377.908067095898;4238.133506015539;41.0;392.0;0.0
5713.941376986108;4691.602848061502;;392.0;0.0
5814.642050793128;4718.703123125847;41.0;392.0;0.0
;;41.0;392.0;0.0
5679.755707853465;4711.468781561091;;392.0;0.0
5138.525036091174;4010.45364342041;41.0;392.0;0.0
5504.728839466971;4757.33590576493;41.0;392.0;0.0
5905.2489993965455;4888.754908651835;41.0;392.0;0.0
5520.244310784364;4333.2824963692365;41.0;392.0;0.0
5325.801221129982;4190.7629591513105;;392.0;0.0
5742.380774797336;4579.028788561344;41.0;392.0;0.0
5741.4055647777495;4610.692620232254;41.0;;0.0
5775.1122173955755;4832.796660390929;41.0;392.0;0.0
5685.68889607831;4819.537580055167;41.0;392.0;
6046.808747866921;5034.473439761228;;392.0;0.0
5425.029135743782;4566.89030513595;41.0;;0.0
5495.552234013968;4512.88248758162;41.0;392.0;0.0
6143.146382692695;4988.033929933041;41.0;392.0;0.0
5927.438965933069;4812.004493016325;41.0;;0.0
5678.369570498918;4770.368664722515;41.0;392.0;0.0
5740.02630363121;4599.079777546206;41.0;392.0;0.0
5835.345459965156;4983.254311706031;41.0;392.0;0.0
;4815.096464664214;41.0;392.0;0.0
5945.197863662429;;41.0;392.0;0.0
6345.113053740377;5229.595458629924;41.0;392.0;0.0
5682.810002689685;4732.469564304957;41.0;392.0;0.0
5497.902327711738;4710.793985874385;41.0;392.0;0.0
5749.156522568092;4877.881045810598;41.0;392.0;
5905.469303944883;4686.856309590594;;392.0;0.0
5471.211308610156;;41.0;392.0;0.0
5761.656279939833;4652.368377149232;41.0;392.0;0.0
5719.733680569842;;41.0;392.0;0.0
5491.894211436979;4326.915513844717;41.0;392.0;0.0
;4400.438866261771;41.0;392.0;0.0
6010.22868504635;5109.204619407677;41.0;;
5757.255074651414;4794.622677440877;41.0;392.0;0.0
5741.722620168526;;41.0;392.0;0.0
;5399.281366432346;41.0;;0.0
5745.800109253206;4573.281724293327;41.0;392.0;
5820.545783439631;4824.077235368862;;392.0;0.0
5401.1977466332255;4501.851699955376;41.0;392.0;
5136.402414568939;4265.352896752151;41.0;;0.0
;4805.388594606897;41.0;392.0;0.0
5660.145523724461;4499.5628619640875;41.0;392.0;0.0
5753.311380860637;4520.959861928329;41.0;392.0;0.0
5204.166528735303;4000.9006716292256;41.0;;0.0
5416.402007741115;4363.277395125493;41.0;392.0;0.0
;4473.101556672133;41.0;392.0;0.0
6071.361488217149;;41.0;392.0;0.0
5862.117432544115;4891.087430505835;41.0;392.0;
5738.797450241209;4668.447383667024;41.0;392.0;0.0
5497.521392026794;4545.324547464732;41.0;392.0;0.0
5646.1581690744915;4814.455729573191;41.0;392.0;0.0
5593.893770932068;4545.644374397833;41.0;;0.0
5557.986631901704;4312.33311297285;;392.0;0.0
6140.804954939467;5045.966088827794;41.0;392.0;0.0
5725.0866644395965;;41.0;392.0;0.0
5966.044765303304;5108.022371712235;41.0;;0.0
5598.3119261385555;4524.344693048409;41.0;392.0;0.0
5974.439480813691;;41.0;;0.0
5739.32577343417;4583.91325556517;41.0;392.0;0.0
5788.913720238402;4617.622531514869;41.0;392.0;0.0
5866.638109684596;4719.166897672088;41.0;392.0;0.0
5875.5622802387015;4902.768499900304;41.0;392.0;0.0
5571.741472267272;4827.076776477345;41.0;392.0;0.0
5859.0258143628;4579.834464220549;41.0;392.0;0.0
6174.0743868884165;5272.780633484205;41.0;392.0;0.0
5499.776320091965;4493.350047681508;41.0;392.0;0.0
5513.175847882768;4502.830964918278;41.0;392.0;0.0
5805.330759658264;4698.8175973081015;41.0;392.0;0.0
5607.722682234441;4490.320950379009;41.0;392.0;0.0
5640.173626533396;4686.040810780763;41.0;392.0;0.0
5489.64032163855;4242.028271480353;41.0;392.0;0.0
5637.602462778382;;41.0;392.0;0.0
5314.979523216611;4260.333460178696;41.0;392.0;
5783.421386650025;4928.203131547483;;392.0;0.0
5459.741395649811;4469.849096107338;41.0;392.0;0.0
5836.815418534696;4923.091789146246;41.0;392.0;0.0
5486.080199198197;;41.0;392.0;0.0
5563.520155422988;;41.0;392.0;0.0
5792.055847991054;4706.273041194;41.0;392.0;0.0
5669.763528150143;4489.886612922045;41.0;;
5838.416388496466;4702.65498684832;41.0;;0.0
5599.091491723523;4472.361448900335;41.0;392.0;0.0
5621.9771825734615;4623.251963258455;41.0;392.0;0.0
6235.849278196247;5088.151753554837;41.0;;0.0
5766.363963181075;4954.599227768599;41.0;;
5672.773134673435;4654.96317209252;41.0;392.0;0.0
;4885.424007872841;41.0;392.0;0.0
5918.6747705404805;5075.306565480496;41.0;392.0;0.0
5959.3012699634155;;41.0;392.0;0.0
6466.551368777753;5382.1886037426275;41.0;392.0;0.0
5583.382272866239;4642.203340030663;41.0;392.0;0.0
;5461.975967255769;41.0;392.0;0.0
5652.440245584579;4625.346624037769;41.0;392.0;0.0
5250.616643857887;4210.253940950805;41.0;392.0;0.0
5946.213724178407;5083.859775704187;41.0;392.0;0.0
5170.460457563162;4335.369127405551;41.0;392.0;
5964.45957290966;4971.776506531826;41.0;392.0;0.0
5995.054834927272;4865.1581719428395;41.0;392.0;0.0
5622.413984938038;4731.165058032478;41.0;;
5781.131662079874;4847.133931752342;41.0;392.0;0.0
5879.852558152469;4687.6860154501255;41.0;392.0;0.0
5846.105643657242;4771.181599587278;41.0;;
5799.522520085849;;41.0;392.0;0.0
5349.835661884269;4422.172841029192;41.0;392.0;
6355.326907331474;5332.349251257726;41.0;392.0;
5476.106012797847;4501.05888710238;41.0;392.0;0.0
5999.214788221894;4945.031309175498;41.0;392.0;
6030.079687228292;;41.0;392.0;0.0
5982.161720401633;5014.423369439658;41.0;;0.0
5555.696765795707;4596.359576611798;;392.0;0.0
;;41.0;;0.0
;5161.192501227149;41.0;392.0;0.0
5526.371721840496;;41.0;392.0;0.0
5717.081956510158;;41.0;;0.0
5411.897049483028;4631.737302176368;41.0;392.0;0.0
5399.406308540749;4165.992226703578;41.0;392.0;0.0
6394.477283851584;5185.458136301734;41.0;392.0;
5705.5164462849125;4870.181589569193;;392.0;0.0
5570.55300386928;4650.338097230298;41.0;392.0;0.0
5418.4551892336385;;41.0;392.0;0.0
5687.054756112444;4580.948185514006;41.0;392.0;0.0
;;41.0;392.0;0.0
;4544.898819420112;41.0;392.0;0.0
6002.640404009375;4939.55883220421;41.0;392.0;0.0
5791.832985137062;4831.065495766088;;;0.0
5696.827740942864;4690.753605747246;41.0;392.0;0.0
5806.505544379957;4924.482837666585;41.0;392.0;0.0
5279.047201289019;4334.942511624797;41.0;392.0;0.0
5631.30488089211;4616.467893527348;41.0;392.0;0.0
5811.952766073279;4581.095083258878;41.0;392.0;0.0
6332.358487702311;5195.563015577513;41.0;392.0;
5789.767129143537;4742.949028403565;41.0;392.0;0.0
5438.1281631484135;4298.21789555955;41.0;392.0;0.0
5362.514985589116;4323.867905104211;41.0;392.0;0.0
5799.936873973896;4733.710792825434;41.0;392.0;0.0
5787.870381979057;4819.972248180796;41.0;392.0;0.0
5662.363907097582;4561.176549269974;41.0;392.0;0.0
5497.736875529997;4544.093697635551;41.0;392.0;0.0
5808.4564888044215;;41.0;392.0;0.0
5256.317546491521;4267.45317375848;41.0;392.0;0.0
5944.652904754323;4836.062506109563;41.0;392.0;0.0
5556.311921865513;4583.059563346673;41.0;392.0;0.0
5777.94661418681;4581.953953474426;41.0;;0.0
5565.79284785906;4446.858721915317;41.0;392.0;0.0
5268.832998556063;4384.645816870953;41.0;392.0;0.0
5705.28689456641;4647.439689775767;41.0;392.0;0.0
5424.424767138383;4427.075436738433;41.0;;0.0
5618.281549825147;4652.9871323314255;41.0;392.0;0.0
5922.273221584952;4970.857846584879;;392.0;0.0
;4457.582996781154;41.0;392.0;
5320.927925892338;4467.816455194653;41.0;392.0;0.0
5271.31083259986;4435.985375731747;;392.0;0.0
5263.022565378286;4375.821454113846;41.0;392.0;0.0
5323.1962934043395;4336.601747088296;41.0;392.0;0.0
5645.955413887551;;41.0;392.0;0.0
5551.664932970611;4632.795260878004;41.0;392.0;
5895.248205080296;4618.7603849956795;41.0;;0.0
5629.933265492107;4557.539956925799;41.0;392.0;0.0
6305.688559184957;5204.162969781419;41.0;392.0;0.0
5432.01225219158;4407.282389490903;41.0;392.0;0.0
5679.963874247793;4662.676916353863;41.0;;0.0
6002.060292785964;;41.0;392.0;0.0
5680.074702225864;;41.0;392.0;0.0
6136.615145756934;5196.712177679436;;392.0;0.0
5628.673764451931;4654.550223072725;41.0;392.0;0.0
5731.847761346062;4884.760909216824;41.0;;0.0
5644.202688738876;4632.791488538624;41.0;392.0;0.0
5546.543684417583;4615.747994765738;41.0;392.0;0.0
;4383.195413434982;41.0;392.0;0.0
5787.687151605683;4805.417643074873;41.0;392.0;0.0
5349.254309911925;4203.342357182424;41.0;392.0;
6005.6394246577565;;41.0;392.0;0.0
5684.214259207586;4629.75804980203;41.0;392.0;0.0
5828.7771239261;;41.0;392.0;0.0
6006.753097920726;5044.823859517099;41.0;;
5513.131983352589;4413.8372915783275;41.0;392.0;0.0
5503.43207202943;4542.723973238798;41.0;392.0;0.0
;4521.165190344784;41.0;392.0;0.0
5928.925189707083;4730.411079281206;41.0;392.0;0.0
5608.051323524858;4303.287409073573;41.0;392.0;0.0
5142.373353758027;4205.518976330854;;392.0;0.0
5951.933146536077;4757.337661918539;41.0;392.0;0.0
5760.305219147824;4622.186241101522;41.0;392.0;0.0
5631.302253688668;;41.0;;0.0
5464.102932980497;4370.876975253139;41.0;392.0;0.0
6419.902508190823;5293.030039788765;41.0;392.0;0.0
6069.141272020241;5113.4513279785615;41.0;392.0;0.0
5670.55430451375;4567.756565445638;41.0;392.0;
5359.439838429639;4528.481381587578;41.0;392.0;0.0
5724.48683420915;;41.0;392.0;0.0
6034.876786151083;5075.5375489504795;41.0;392.0;0.0
5793.070394640199;;41.0;;0.0
5438.337925310593;;41.0;392.0;0.0
5405.080960926767;4487.380283574529;41.0;392.0;0.0
5453.92488585086;4480.157936459373;;392.0;0.0
5677.485370569849;4637.458397478043;41.0;392.0;0.0
5022.761091998929;3984.3828331461427;41.0;392.0;0.0
5622.281311525152;4600.508331235015;41.0;392.0;0.0
5957.788671558723;4906.6509593330975;41.0;;0.0
5501.120601529064;4390.32741323197;41.0;392.0;
5816.57353916319;4543.043076753001;41.0;392.0;0.0
5955.3376818318775;4827.6236306400515;41.0;392.0;0.0
5919.039934573031;4852.278001597188;41.0;;0.0
6349.4892997075685;5204.031206236941;41.0;392.0;0.0
5453.639925144682;4489.30396790653;41.0;392.0;0.0
6065.291768207886;4713.742143083801;;392.0;
5758.814520487789;4724.200349831275;41.0;392.0;0.0
5362.167844058938;4318.161164552866;;392.0;0.0
5921.89410894211;4809.6813539875075;41.0;392.0;0.0
5393.473872331434;4527.387889006058;41.0;392.0;0.0
5727.7603151271505;4846.963559446575;41.0;392.0;0.0
5617.593071029662;4737.887277214703;41.0;392.0;0.0
5880.133040214693;4692.370635391874;41.0;392.0;0.0
;4771.658812959524;41.0;392.0;0.0
5860.5976013907075;5111.410780793055;41.0;;0.0
5917.916978505067;4914.469569420345;41.0;392.0;0.0
5751.077218058677;4773.002401296227;41.0;392.0;0.0
5518.7998128520185;4433.290752901392;41.0;392.0;0.0
;4817.948519343316;41.0;392.0;0.0
5648.132103236515;4779.260956502694;41.0;392.0;
5164.000918656389;4181.9718344680305;;392.0;0.0
5886.209199968192;4800.705813863967;41.0;392.0;0.0
5682.818574320736;4816.039684191834;41.0;392.0;0.0
5788.747972387417;4799.143883336519;41.0;392.0;0.0
6095.531080181382;4879.117837339202;41.0;392.0;0.0
5561.237300949474;4593.515307804752;;392.0;
5387.253223570653;4553.591477268285;41.0;392.0;0.0
5925.333356854711;4879.431276785872;41.0;392.0;0.0
5720.886637555391;4706.442824933294;41.0;;0.0
5497.86097839836;4589.46636113097;41.0;392.0;0.0
5822.883807738645;4671.494482990234;41.0;392.0;0.0
6219.915098401722;5210.6563878127145;41.0;392.0;0.0
5451.65297569429;4571.263607502023;41.0;392.0;0.0
5765.945600621872;4642.2704550296885;41.0;392.0;0.0
5467.284549034351;4358.335890410428;41.0;392.0;0.0
5600.125263406579;4598.873582715425;41.0;392.0;0.0
5961.345379374457;5226.6445308428865;41.0;392.0;0.0
5484.592142864145;4449.010032544833;41.0;392.0;0.0
5652.844908096858;4703.317004016167;41.0;392.0;0.0
5801.211416670038;4617.533011672952;41.0;392.0;0.0
5319.973118349218;4293.333673352257;41.0;392.0;0.0
5991.91991606736;4898.961666398196;41.0;392.0;0.0
6209.961862437043;5231.09625666042;41.0;392.0;0.0
6194.821310818689;5023.458658760552;;392.0;0.0
6373.752725017985;4966.609719006165;41.0;392.0;0.0
5801.704877471609;4522.896660058673;41.0;392.0;0.0
;5050.0582142429475;41.0;392.0;0.0
5765.977569953924;4638.550860285838;41.0;;0.0
5760.763503189988;4677.344540977146;41.0;392.0;0.0
5642.341801309552;4586.450602838831;41.0;392.0;0.0
;4456.815358943071;41.0;;0.0
6084.284823593854;4917.211800643233;41.0;392.0;0.0
6293.077318975144;5270.855498661067;41.0;392.0;0.0
5617.420834939876;4549.207347035699;41.0;392.0;0.0
5896.349083139359;4974.724152387021;41.0;392.0;0.0
5429.9701513686;4523.87346855305;41.0;392.0;0.0
5772.906092792608;4774.315145917644;41.0;392.0;0.0
5927.196938632826;4800.872853416593;41.0;392.0;0.0
5562.9934312407895;4425.786887851697;41.0;392.0;
5829.829737492321;4661.38240108587;41.0;392.0;0.0
5744.719357598431;4831.367548830444;41.0;;0.0
6081.512076298491;5018.88958281132;41.0;392.0;0.0
5322.5831667723;4374.638066034082;41.0;;0.0
5642.839793153997;4638.31129108406;41.0;392.0;0.0
5838.841057738477;4957.001928283452;41.0;392.0;0.0
;4672.228055680799;41.0;392.0;0.0
5846.628046941206;4908.674844738197;41.0;392.0;0.0
5838.920107263356;4680.690145269187;41.0;;0.0
5545.27749405994;4336.947395101921;41.0;392.0;0.0
5186.460737940377;4259.182891596839;41.0;392.0;
5353.0335029506;4426.500258784781;;392.0;
5449.35069332374;4384.346407523787;41.0;392.0;
;4697.554419344922;41.0;392.0;0.0
5921.47508217219;5040.606998184362;41.0;392.0;0.0
5868.966871717855;4649.501354809793;41.0;392.0;0.0
5579.2909078436205;4717.404678524627;41.0;392.0;
6506.646758754385;5464.5403315691865;41.0;;
6075.635224948134;4780.839466482416;41.0;392.0;0.0
5586.444842969864;4574.702554203875;;;0.0
6149.276447351054;4994.2166057310715;41.0;392.0;0.0
6090.352274106735;5149.642261205823;41.0;392.0;0.0
;;41.0;392.0;0.0
5687.503478799013;4448.655253619075;;392.0;0.0
5840.479857115968;4761.8590329264425;41.0;392.0;0.0
5581.3412623377635;4505.051625490707;41.0;392.0;0.0
5513.026403759766;4390.036702461986;41.0;392.0;0.0
5587.279782065972;4556.493627210175;41.0;392.0;0.0
5296.286909541599;4481.912276027238;41.0;;0.0
6075.473193479469;5037.765722601167;41.0;392.0;0.0
5569.287432813709;4591.517033242485;41.0;392.0;0.0
6185.046689954651;5218.585013861645;41.0;392.0;0.0
;4617.314672927614;41.0;392.0;0.0
5684.802994527367;4709.481621037475;41.0;392.0;
5835.336363948033;4673.341741570176;41.0;392.0;0.0
;4853.817755279465;;392.0;0.0
;4702.981241260601;41.0;392.0;0.0
6161.669924073236;5237.028468254979;;392.0;0.0
6056.509248347895;4970.4378547455535;41.0;392.0;0.0
5494.501085390881;4508.211105888411;41.0;392.0;0.0
5900.555984374049;4693.153909032442;41.0;392.0;0.0
5617.932649418408;4739.746864042833;41.0;392.0;0.0
5132.556092194205;4137.886843886212;;392.0;0.0
5592.121799289919;4536.1581449413525;41.0;392.0;0.0
5643.635684252296;4621.030951000896;41.0;392.0;0.0
5533.69953093471;4589.485566790025;41.0;392.0;0.0
5278.872177497534;4278.921987682545;41.0;392.0;0.0
5899.937813450546;4838.038834185215;41.0;392.0;0.0
5653.453793633971;4571.1765475546645;41.0;392.0;0.0
5855.79750120333;4738.274227559162;41.0;392.0;0.0
5267.037267317186;4362.481056213275;41.0;392.0;0.0
5702.442872771257;4619.572979496184;41.0;392.0;
;4876.450022483683;41.0;392.0;0.0
5774.099907043992;4728.020401204049;41.0;392.0;0.0
5579.525810874339;4562.1994570591505;41.0;392.0;0.0
6106.92097639681;5063.457635776208;41.0;392.0;0.0
5603.166160799816;;41.0;;0.0
6277.815770039048;5288.017878098668;41.0;392.0;0.0
5825.4877843393115;4559.700836859542;41.0;392.0;0.0
5745.440194169055;4457.1267645021935;41.0;;0.0
6386.992221113896;5361.939403204355;41.0;;0.0
6195.586808723153;5145.488213635003;;392.0;0.0
5944.398726521347;5214.505824416378;41.0;392.0;0.0
5688.622357526723;4739.061347825673;41.0;392.0;0.0
5208.154433732337;;41.0;392.0;0.0
5427.6752139389655;4460.9899471662575;41.0;392.0;0.0
5549.528617207064;4433.936750060516;41.0;392.0;0.0
6322.663514841718;5139.167314490203;41.0;392.0;0.0
5913.37856835965;4940.393282755574;41.0;392.0;0.0
;4756.8239949369;41.0;392.0;0.0
5588.492337796387;4479.908643004692;41.0;392.0;0.0
5809.3375173365885;4708.295135181469;41.0;;0.0
5196.299256205529;4408.244818448286;;392.0;0.0
6197.864541895204;5049.559894064855;41.0;;0.0
6049.735846849066;4779.162693957278;41.0;392.0;0.0
5523.428425386143;;41.0;392.0;0.0
5140.951920762563;4228.9069679675285;41.0;392.0;
5439.965204227808;4287.912410948831;41.0;392.0;0.0
5488.209623532324;4640.889489510321;41.0;392.0;0.0
;4472.783672744273;41.0;392.0;0.0
;4747.989779606485;41.0;392.0;
6042.091999509154;5086.108204962571;;392.0;0.0
5705.789530540112;;41.0;392.0;
5754.250123368333;4548.519906368636;41.0;392.0;0.0
5930.333143546431;4974.854802175574;41.0;392.0;0.0
5929.23429478468;4966.485366136047;41.0;392.0;0.0
5343.384798825604;4156.3296648424885;41.0;392.0;0.0
6525.9518501587645;;41.0;392.0;0.0
5904.630514299249;4640.7314595988655;41.0;392.0;0.0
6030.14299109882;4827.249825037594;41.0;;
5799.593727322872;4788.077413102165;41.0;;0.0
5239.095906367093;4235.138058193619;41.0;392.0;0.0
6021.918772454044;5281.557345573832;41.0;392.0;
6223.373212308935;5144.7746217736;41.0;392.0;0.0
5613.862054419074;4766.00445316147;41.0;392.0;0.0
;;41.0;392.0;0.0
5604.857766522437;4566.942180611046;41.0;392.0;
5851.186082372596;4893.620060616962;41.0;392.0;0.0
5843.74982687308;4595.883874626781;41.0;392.0;0.0
5348.0341504547;4444.389990472666;;392.0;0.0
5751.061090800231;4692.022434924734;41.0;392.0;0.0
5697.157985746694;4624.066619213745;41.0;392.0;0.0
5711.066795379986;4606.011941764837;41.0;392.0;0.0
5902.533937359808;4891.127627408473;41.0;392.0;0.0
5434.944105605055;4478.825954094314;41.0;392.0;
5711.534357475211;4589.1461740736495;41.0;392.0;0.0
5508.186790135204;4438.800478541591;41.0;392.0;0.0
5621.9280181385;4662.921791483699;41.0;392.0;
5904.693512711846;4759.0738293714185;41.0;;0.0
5616.505394461188;4603.457761866108;41.0;392.0;0.0
;5129.435410967387;41.0;392.0;0.0
5642.691800557914;4685.591937160622;41.0;392.0;0.0
6247.429440324671;5354.644554684814;41.0;392.0;0.0
6138.3895613435225;5130.01273518638;41.0;392.0;0.0
;4619.687674524627;41.0;392.0;0.0
5804.664061238866;4850.572758638316;41.0;392.0;0.0
;4719.723067956161;41.0;392.0;0.0
5840.11717274139;4960.760013225512;41.0;392.0;0.0
5570.4659017214935;4603.0935159032615;41.0;392.0;0.0
6030.237457904212;5062.297074476528;41.0;392.0;0.0
5762.836209715689;4816.912663449895;;392.0;0.0
5462.565783478666;;41.0;392.0;0.0
6024.237031929725;4958.094173701234;;392.0;0.0
5968.329494025591;5082.778403506496;41.0;392.0;0.0
6104.894721676221;5113.959256256898;41.0;392.0;0.0
5705.595880937752;4691.048082327196;41.0;392.0;
5856.395348197211;4623.330460997803;41.0;392.0;0.0
5259.588246678175;4276.658695505037;41.0;392.0;0.0
5845.757395014884;4877.183920823325;41.0;392.0;0.0
5777.917658663651;4932.102703820467;41.0;;
5782.539343416508;4952.713938617609;41.0;392.0;0.0
6076.380722340343;5151.824629470544;41.0;392.0;0.0
5800.668876359024;;41.0;392.0;0.0
;4540.546896225274;41.0;392.0;
5858.263315586995;4906.919449709879;41.0;392.0;0.0
6356.906318179219;5147.7945249456225;41.0;392.0;0.0
5664.112086296332;4696.022788153969;;392.0;0.0
5937.424704752422;4757.39164440823;41.0;392.0;0.0
5572.934349611537;4543.086541138816;41.0;392.0;
5939.691388955886;4807.595948871176;41.0;392.0;
5854.319501537152;4632.634654057121;41.0;392.0;0.0
5479.4575503136975;4603.18100298861;41.0;392.0;0.0
